hochua,gio,ngay,LVS,muc_nuoc,luu_luong_den_ho,luu_luong_xa
An Khê,15,27/12/2020,Ba,428.88,33.62,16.4
An Khê,16,27/12/2020,Ba,428.86,32.78,52
An Khê,17,27/12/2020,Ba,428.84,31.84,52
An Khê,18,27/12/2020,Ba,428.83,32.53,52
An Khê,19,27/12/2020,Ba,428.83,32.67,52
An Khê,20,27/12/2020,Ba,428.82,32.78,52
An Khê,21,27/12/2020,Ba,428.81,32.69,52
An Khê,22,27/12/2020,Ba,428.81,32.57,52
An Khê,23,27/12/2020,Ba,428.8,32.46,52
An Khê,0,28/12/2020,Ba,428.8,32.38,52
An Khê,1,28/12/2020,Ba,428.78,34.78,52
An Khê,2,28/12/2020,Ba,428.76,34.78,52
An Khê,3,28/12/2020,Ba,428.74,34.78,52
An Khê,4,28/12/2020,Ba,428.72,34.78,52
An Khê,5,28/12/2020,Ba,428.7,34.78,52
An Khê,6,28/12/2020,Ba,428.68,34.78,52
An Khê,7,28/12/2020,Ba,428.66,34.78,52
An Khê,8,28/12/2020,Ba,428.63,31.17,52
An Khê,9,28/12/2020,Ba,428.61,33.77,52
An Khê,10,28/12/2020,Ba,428.61,30.78,20.8
An Khê,11,28/12/2020,Ba,428.62,32.61,4
An Khê,12,28/12/2020,Ba,428.63,33.75,4
An Khê,13,28/12/2020,Ba,428.65,34.83,4
An Khê,14,28/12/2020,Ba,428.67,34.73,4
An Khê,15,28/12/2020,Ba,428.67,33.65,40.4
An Khê,16,28/12/2020,Ba,428.65,34.78,52
An Khê,17,28/12/2020,Ba,428.63,33.75,52
An Khê,18,28/12/2020,Ba,428.6,31.17,52
An Khê,19,28/12/2020,Ba,428.56,27.56,52
An Khê,20,28/12/2020,Ba,428.52,24.67,52
An Khê,21,28/12/2020,Ba,428.48,35.16,52
An Khê,22,28/12/2020,Ba,428.46,34.78,52
An Khê,23,28/12/2020,Ba,428.44,34.78,52
An Khê,0,29/12/2020,Ba,428.42,34.78,52
An Khê,1,29/12/2020,Ba,428.41,36.84,48.3
An Khê,2,29/12/2020,Ba,428.4,36.42,46
An Khê,3,29/12/2020,Ba,428.4,35.98,46
An Khê,4,29/12/2020,Ba,428.4,35.98,46
An Khê,5,29/12/2020,Ba,428.39,37.39,46
An Khê,6,29/12/2020,Ba,428.39,36.45,46
An Khê,7,29/12/2020,Ba,428.39,37.22,46
An Khê,8,29/12/2020,Ba,428.39,35.55,15.6
An Khê,9,29/12/2020,Ba,428.41,32.23,4
An Khê,10,29/12/2020,Ba,428.44,34.83,4
An Khê,11,29/12/2020,Ba,428.46,32.54,4
An Khê,12,29/12/2020,Ba,428.48,31.43,4
An Khê,13,29/12/2020,Ba,428.5,30.22,4
An Khê,14,29/12/2020,Ba,428.51,29.61,4
An Khê,15,29/12/2020,Ba,428.52,29.73,4
An Khê,16,29/12/2020,Ba,428.52,32.25,39.2
An Khê,17,29/12/2020,Ba,428.5,34.78,52
An Khê,18,29/12/2020,Ba,428.47,32.17,52
An Khê,19,29/12/2020,Ba,428.44,31.26,52
An Khê,20,29/12/2020,Ba,428.41,26.17,52
An Khê,21,29/12/2020,Ba,428.38,28.47,52
An Khê,22,29/12/2020,Ba,428.37,30.5,52
An Khê,23,29/12/2020,Ba,428.36,32.58,47
An Khê,0,30/12/2020,Ba,428.35,35.48,46
An Khê,1,30/12/2020,Ba,428.34,34.78,46
An Khê,2,30/12/2020,Ba,428.33,34.78,46
An Khê,3,30/12/2020,Ba,428.32,35.06,46
An Khê,4,30/12/2020,Ba,428.31,35.06,46
An Khê,5,30/12/2020,Ba,428.3,35.42,46
An Khê,6,30/12/2020,Ba,428.29,35.48,46
An Khê,7,30/12/2020,Ba,428.28,35.84,46
An Khê,8,30/12/2020,Ba,428.26,34.78,46
An Khê,9,30/12/2020,Ba,428.25,35.39,46
An Khê,10,30/12/2020,Ba,428.28,37.68,21.9
An Khê,11,30/12/2020,Ba,428.32,38.44,4
An Khê,12,30/12/2020,Ba,428.38,41.06,4
An Khê,13,30/12/2020,Ba,428.44,42.67,4
An Khê,14,30/12/2020,Ba,428.49,41.73,4
An Khê,15,30/12/2020,Ba,428.55,41.55,4
An Khê,16,30/12/2020,Ba,428.56,42.61,36
An Khê,17,30/12/2020,Ba,428.55,40.39,52
An Khê,18,30/12/2020,Ba,428.55,51.03,52
An Khê,19,30/12/2020,Ba,428.56,53.63,52
An Khê,20,30/12/2020,Ba,428.57,57.25,52
An Khê,21,30/12/2020,Ba,428.57,56.47,52
An Khê,22,30/12/2020,Ba,428.58,55.49,52
An Khê,23,30/12/2020,Ba,428.58,54.84,46.4
An Khê,0,31/12/2020,Ba,428.59,54.15,46
An Khê,1,31/12/2020,Ba,428.59,52.38,46
An Khê,2,31/12/2020,Ba,428.6,51.64,46
An Khê,3,31/12/2020,Ba,428.6,52.07,46
An Khê,4,31/12/2020,Ba,428.61,50.36,46
An Khê,5,31/12/2020,Ba,428.61,52.49,46
An Khê,6,31/12/2020,Ba,428.62,51.14,46
An Khê,7,31/12/2020,Ba,428.62,50.54,46
An Khê,8,31/12/2020,Ba,428.63,51.43,46
An Khê,9,31/12/2020,Ba,428.63,46.85,46
An Khê,10,31/12/2020,Ba,428.67,38.44,4
An Khê,11,31/12/2020,Ba,428.7,33.83,4
An Khê,12,31/12/2020,Ba,428.72,30.64,4
An Khê,13,31/12/2020,Ba,428.73,29.61,4
An Khê,14,31/12/2020,Ba,428.73,29.73,4
An Khê,15,31/12/2020,Ba,428.74,31.66,5.1
An Khê,16,31/12/2020,Ba,428.73,34.97,45.6
An Khê,17,31/12/2020,Ba,428.72,37.38,46
An Khê,18,31/12/2020,Ba,428.72,41.23,46
An Khê,19,31/12/2020,Ba,428.72,46.07,46
An Khê,20,31/12/2020,Ba,428.72,46,46
An Khê,21,31/12/2020,Ba,428.72,46.05,46
An Khê,22,31/12/2020,Ba,428.72,46.32,46
An Khê,23,31/12/2020,Ba,428.72,46.29,46
An Khê,0,01/01/2021,Ba,428.74,43.56,7.9
An Khê,1,01/01/2021,Ba,428.76,43.84,4
An Khê,2,01/01/2021,Ba,428.78,41.76,4
An Khê,3,01/01/2021,Ba,428.8,38.54,4
An Khê,4,01/01/2021,Ba,428.82,36.47,4
An Khê,5,01/01/2021,Ba,428.84,34.65,4
An Khê,6,01/01/2021,Ba,428.86,34.27,8
An Khê,7,01/01/2021,Ba,428.87,16.54,12.6
An Khê,8,01/01/2021,Ba,428.85,34.78,72
An Khê,9,01/01/2021,Ba,428.82,33.17,72
An Khê,10,01/01/2021,Ba,428.82,30.35,30.4
An Khê,11,01/01/2021,Ba,428.81,26.39,30
An Khê,12,01/01/2021,Ba,428.8,21.37,30
An Khê,13,01/01/2021,Ba,428.79,12.78,30
An Khê,14,01/01/2021,Ba,428.79,8,8
An Khê,15,01/01/2021,Ba,428.79,8,8
An Khê,16,01/01/2021,Ba,428.78,5.89,14.5
An Khê,17,01/01/2021,Ba,428.75,8.47,44.3
An Khê,18,01/01/2021,Ba,428.7,5.44,48.5
An Khê,19,01/01/2021,Ba,428.67,8.67,48.5
An Khê,20,01/01/2021,Ba,428.65,6.58,30
An Khê,21,01/01/2021,Ba,428.65,5.72,4
An Khê,22,01/01/2021,Ba,428.65,4.23,4
An Khê,23,01/01/2021,Ba,428.64,3.98,4
An Khê,0,02/01/2021,Ba,428.64,4.05,4
An Khê,1,02/01/2021,Ba,428.64,3.96,4
An Khê,2,02/01/2021,Ba,428.63,4.02,4
An Khê,3,02/01/2021,Ba,428.63,4.13,4
An Khê,4,02/01/2021,Ba,428.63,4.05,4
An Khê,5,02/01/2021,Ba,428.62,4,4
An Khê,6,02/01/2021,Ba,428.62,4.08,8
An Khê,7,02/01/2021,Ba,428.62,4.08,8
An Khê,8,02/01/2021,Ba,428.62,4.23,8
An Khê,9,02/01/2021,Ba,428.61,4.15,8
An Khê,10,02/01/2021,Ba,428.61,4.17,8
An Khê,11,02/01/2021,Ba,428.61,4.33,8
An Khê,12,02/01/2021,Ba,428.6,4.09,8
An Khê,13,02/01/2021,Ba,428.6,4.13,8
An Khê,14,02/01/2021,Ba,428.6,4.27,8
An Khê,15,02/01/2021,Ba,428.59,4.33,8
An Khê,16,02/01/2021,Ba,428.59,7.67,13.7
An Khê,17,02/01/2021,Ba,428.56,8.92,54.8
An Khê,18,02/01/2021,Ba,428.52,12.56,56
An Khê,19,02/01/2021,Ba,428.49,13.17,56
An Khê,20,02/01/2021,Ba,428.45,14.32,48.9
An Khê,21,02/01/2021,Ba,428.41,14.89,44.5
An Khê,22,02/01/2021,Ba,428.42,16.33,7.7
An Khê,23,02/01/2021,Ba,428.43,12.61,4
An Khê,0,03/01/2021,Ba,428.44,12.61,4
An Khê,1,03/01/2021,Ba,428.46,21.22,4
An Khê,2,03/01/2021,Ba,428.48,32.51,4
An Khê,3,03/01/2021,Ba,428.5,33.74,4
An Khê,4,03/01/2021,Ba,428.52,32.97,4
An Khê,5,03/01/2021,Ba,428.54,32.45,4
An Khê,6,03/01/2021,Ba,428.56,32.49,8
An Khê,7,03/01/2021,Ba,428.57,31.27,8
An Khê,8,03/01/2021,Ba,428.56,30.79,12
An Khê,9,03/01/2021,Ba,428.57,29.61,26.4
An Khê,10,03/01/2021,Ba,428.58,29.63,8
An Khê,11,03/01/2021,Ba,428.59,29.55,8
An Khê,12,03/01/2021,Ba,428.6,29.71,8
An Khê,13,03/01/2021,Ba,428.61,29.52,8
An Khê,14,03/01/2021,Ba,428.62,29.65,8
An Khê,15,03/01/2021,Ba,428.64,29.76,8
An Khê,16,03/01/2021,Ba,428.65,29.88,8
An Khê,17,03/01/2021,Ba,428.67,29.68,8
An Khê,18,03/01/2021,Ba,428.65,29.54,46
An Khê,19,03/01/2021,Ba,428.63,35.18,53.2
An Khê,20,03/01/2021,Ba,428.61,34.28,51.5
An Khê,21,03/01/2021,Ba,428.59,34.78,52
An Khê,22,03/01/2021,Ba,428.57,34.78,52
An Khê,23,03/01/2021,Ba,428.57,32.4,32.4
An Khê,0,04/01/2021,Ba,428.6,30.83,4
An Khê,1,04/01/2021,Ba,428.63,29.83,4
An Khê,2,04/01/2021,Ba,428.62,32.49,41.1
An Khê,3,04/01/2021,Ba,428.61,33.39,46
An Khê,4,04/01/2021,Ba,428.6,36.38,46
An Khê,5,04/01/2021,Ba,428.59,37.96,47.6
An Khê,6,04/01/2021,Ba,428.58,37.53,53
An Khê,7,04/01/2021,Ba,428.56,38.58,55.8
An Khê,8,04/01/2021,Ba,428.54,36.84,56
An Khê,9,04/01/2021,Ba,428.53,37.26,51.9
An Khê,10,04/01/2021,Ba,428.54,36.34,29.4
An Khê,11,04/01/2021,Ba,428.56,34.51,8
An Khê,12,04/01/2021,Ba,428.59,34.47,8
An Khê,13,04/01/2021,Ba,428.62,35.24,11.6
An Khê,14,04/01/2021,Ba,428.6,34.38,51.6
An Khê,15,04/01/2021,Ba,428.58,35.89,56
An Khê,16,04/01/2021,Ba,428.56,35.65,56
An Khê,17,04/01/2021,Ba,428.54,35.87,56
An Khê,18,04/01/2021,Ba,428.53,36.43,56
An Khê,19,04/01/2021,Ba,428.51,38.78,56
An Khê,20,04/01/2021,Ba,428.49,34.78,52
An Khê,21,04/01/2021,Ba,428.47,34.77,52
An Khê,22,04/01/2021,Ba,428.45,34.78,52
An Khê,23,04/01/2021,Ba,428.43,34.76,52
An Khê,0,05/01/2021,Ba,428.41,34.79,52
An Khê,1,05/01/2021,Ba,428.41,34.6,34.6
An Khê,2,05/01/2021,Ba,428.42,33.61,25
An Khê,3,05/01/2021,Ba,428.43,33.62,25
An Khê,4,05/01/2021,Ba,428.44,33.64,25
An Khê,5,05/01/2021,Ba,428.45,33.65,25
An Khê,6,05/01/2021,Ba,428.45,34.95,35
An Khê,7,05/01/2021,Ba,428.43,32.78,50
An Khê,8,05/01/2021,Ba,428.42,33.25,50
An Khê,9,05/01/2021,Ba,428.43,32.94,28
An Khê,10,05/01/2021,Ba,428.46,33.83,8
An Khê,11,05/01/2021,Ba,428.48,32.45,8
An Khê,12,05/01/2021,Ba,428.5,32.15,8
An Khê,13,05/01/2021,Ba,428.52,31.86,8
An Khê,14,05/01/2021,Ba,428.51,33.74,42.4
An Khê,15,05/01/2021,Ba,428.49,32.21,49.4
An Khê,16,05/01/2021,Ba,428.47,34.08,55.3
An Khê,17,05/01/2021,Ba,428.44,27.54,56
An Khê,18,05/01/2021,Ba,428.4,15.36,56
An Khê,19,05/01/2021,Ba,428.35,6.81,56
An Khê,20,05/01/2021,Ba,428.31,7.96,46.4
An Khê,21,05/01/2021,Ba,428.27,9.46,49.9
An Khê,22,05/01/2021,Ba,428.25,19.78,46
An Khê,23,05/01/2021,Ba,428.24,37.39,46
An Khê,0,06/01/2021,Ba,428.23,37.38,46
An Khê,1,06/01/2021,Ba,428.26,34.38,8.6
An Khê,2,06/01/2021,Ba,428.29,33.83,4
An Khê,3,06/01/2021,Ba,428.32,32.85,4
An Khê,4,06/01/2021,Ba,428.35,33.76,4
An Khê,5,06/01/2021,Ba,428.38,33.33,7.5
An Khê,6,06/01/2021,Ba,428.37,32.66,41.3
An Khê,7,06/01/2021,Ba,428.35,35.5,52.7
An Khê,8,06/01/2021,Ba,428.33,34.48,53.9
An Khê,9,06/01/2021,Ba,428.33,34.25,37.1
An Khê,10,06/01/2021,Ba,428.36,33.83,8
An Khê,11,06/01/2021,Ba,428.39,33.83,8
An Khê,12,06/01/2021,Ba,428.42,33.79,8
An Khê,13,06/01/2021,Ba,428.45,33.82,8
An Khê,14,06/01/2021,Ba,428.48,33.83,8
An Khê,15,06/01/2021,Ba,428.5,33.76,11.9
An Khê,16,06/01/2021,Ba,428.48,32.43,49.7
An Khê,17,06/01/2021,Ba,428.47,33.95,50
An Khê,18,06/01/2021,Ba,428.46,34.57,55
An Khê,19,06/01/2021,Ba,428.45,34.76,53.8
An Khê,20,06/01/2021,Ba,428.44,34.52,46
An Khê,21,06/01/2021,Ba,428.42,34.78,49
An Khê,22,06/01/2021,Ba,428.41,35.32,46
An Khê,23,06/01/2021,Ba,428.4,35.47,46
An Khê,0,07/01/2021,Ba,428.39,35.64,46
An Khê,1,07/01/2021,Ba,428.39,33.75,33.8
An Khê,2,07/01/2021,Ba,428.42,33.45,4
An Khê,3,07/01/2021,Ba,428.45,33.27,4
An Khê,4,07/01/2021,Ba,428.48,33.32,4
An Khê,5,07/01/2021,Ba,428.51,33.26,4
An Khê,6,07/01/2021,Ba,428.53,33.37,19.2
An Khê,7,07/01/2021,Ba,428.52,33.67,45.8
An Khê,8,07/01/2021,Ba,428.51,33.19,38.8
An Khê,9,07/01/2021,Ba,428.53,33.47,12.2
An Khê,10,07/01/2021,Ba,428.55,33.24,8
An Khê,11,07/01/2021,Ba,428.56,33.12,8
An Khê,12,07/01/2021,Ba,428.57,33.21,8
An Khê,13,07/01/2021,Ba,428.58,33.27,8
An Khê,14,07/01/2021,Ba,428.59,33.34,8
An Khê,15,07/01/2021,Ba,428.59,33.21,13.2
An Khê,16,07/01/2021,Ba,428.57,33.17,49
An Khê,17,07/01/2021,Ba,428.55,32.78,50
An Khê,18,07/01/2021,Ba,428.53,24.36,54.9
An Khê,19,07/01/2021,Ba,428.51,19.52,50.4
An Khê,20,07/01/2021,Ba,428.49,28.78,46
An Khê,21,07/01/2021,Ba,428.47,33.53,50.8
An Khê,22,07/01/2021,Ba,428.46,35.39,46
An Khê,23,07/01/2021,Ba,428.45,34.46,46
An Khê,0,08/01/2021,Ba,428.44,35.42,46
An Khê,1,08/01/2021,Ba,428.46,33.47,15.7
An Khê,2,08/01/2021,Ba,428.49,29.83,4
An Khê,3,08/01/2021,Ba,428.52,29.86,4
An Khê,4,08/01/2021,Ba,428.55,29.92,4
An Khê,5,08/01/2021,Ba,428.57,21.22,4
An Khê,6,08/01/2021,Ba,428.57,21.9,26.9
An Khê,7,08/01/2021,Ba,428.56,20.39,29
An Khê,8,08/01/2021,Ba,428.55,20.43,29
An Khê,9,08/01/2021,Ba,428.56,20.91,14.3
An Khê,10,08/01/2021,Ba,428.59,30.83,8
An Khê,11,08/01/2021,Ba,428.61,25.22,8
An Khê,12,08/01/2021,Ba,428.64,33.83,8
An Khê,13,08/01/2021,Ba,428.67,33.86,8
An Khê,14,08/01/2021,Ba,428.7,33.91,8
An Khê,15,08/01/2021,Ba,428.69,33.69,42.3
An Khê,16,08/01/2021,Ba,428.67,32.78,50
An Khê,17,08/01/2021,Ba,428.65,32.85,52.2
An Khê,18,08/01/2021,Ba,428.63,33.98,54.2
An Khê,19,08/01/2021,Ba,428.6,30.17,56
An Khê,20,08/01/2021,Ba,428.58,31.78,49
An Khê,21,08/01/2021,Ba,428.56,30.23,47.5
An Khê,22,08/01/2021,Ba,428.54,20.17,46
An Khê,23,08/01/2021,Ba,428.52,20.29,46
An Khê,0,09/01/2021,Ba,428.5,20.34,46
An Khê,1,09/01/2021,Ba,428.48,25.78,46
An Khê,2,09/01/2021,Ba,428.51,33.18,9.3
An Khê,3,09/01/2021,Ba,428.54,31.75,4
An Khê,4,09/01/2021,Ba,428.57,31.83,4
An Khê,5,09/01/2021,Ba,428.6,31.94,4
An Khê,6,09/01/2021,Ba,428.62,34.62,23.4
An Khê,7,09/01/2021,Ba,428.62,32.25,29
An Khê,8,09/01/2021,Ba,428.63,31.61,29
An Khê,9,09/01/2021,Ba,428.65,31.52,10.5
An Khê,10,09/01/2021,Ba,428.67,31.47,8
An Khê,11,09/01/2021,Ba,428.69,31.49,8
An Khê,12,09/01/2021,Ba,428.71,31.52,8
An Khê,13,09/01/2021,Ba,428.73,31.47,8
An Khê,14,09/01/2021,Ba,428.75,31.72,8
An Khê,15,09/01/2021,Ba,428.74,31.26,36.4
An Khê,16,09/01/2021,Ba,428.72,32.78,50
An Khê,17,09/01/2021,Ba,428.7,32.89,52.2
An Khê,18,09/01/2021,Ba,428.69,25.42,54.9
An Khê,19,09/01/2021,Ba,428.66,10.78,54.8
An Khê,20,09/01/2021,Ba,428.64,8.86,46.9
An Khê,21,09/01/2021,Ba,428.63,25.36,46
An Khê,22,09/01/2021,Ba,428.62,33.39,46
An Khê,23,09/01/2021,Ba,428.61,34.12,48.5
An Khê,0,10/01/2021,Ba,428.6,33.85,48.4
An Khê,1,10/01/2021,Ba,428.58,32.98,46
An Khê,2,10/01/2021,Ba,428.58,33.4,33.4
An Khê,3,10/01/2021,Ba,428.6,34.85,17.6
An Khê,4,10/01/2021,Ba,428.63,33.42,4
An Khê,5,10/01/2021,Ba,428.66,33.15,4
An Khê,6,10/01/2021,Ba,428.68,32.64,8
An Khê,7,10/01/2021,Ba,428.7,32.78,8
An Khê,8,10/01/2021,Ba,428.72,31.22,8
An Khê,9,10/01/2021,Ba,428.73,23.61,8
An Khê,10,10/01/2021,Ba,428.74,16.63,8
An Khê,11,10/01/2021,Ba,428.74,8,8
An Khê,12,10/01/2021,Ba,428.74,8,8
An Khê,13,10/01/2021,Ba,428.74,8,8
An Khê,14,10/01/2021,Ba,428.73,4.04,8
An Khê,15,10/01/2021,Ba,428.73,4.07,8
An Khê,16,10/01/2021,Ba,428.73,4.23,8
An Khê,17,10/01/2021,Ba,428.7,4.22,30.1
An Khê,18,10/01/2021,Ba,428.65,12.69,55.8
An Khê,19,10/01/2021,Ba,428.61,13.46,52
An Khê,20,10/01/2021,Ba,428.57,8.22,47.9
An Khê,21,10/01/2021,Ba,428.55,8.78,34.1
An Khê,22,10/01/2021,Ba,428.53,7.48,25
An Khê,23,10/01/2021,Ba,428.51,7.83,25
An Khê,0,11/01/2021,Ba,428.49,6.98,25
An Khê,1,11/01/2021,Ba,428.5,28.75,25
An Khê,2,11/01/2021,Ba,428.53,32.63,6.8
An Khê,3,11/01/2021,Ba,428.56,34.21,4
An Khê,4,11/01/2021,Ba,428.59,33.84,4
An Khê,5,11/01/2021,Ba,428.6,33.16,18
An Khê,6,11/01/2021,Ba,428.61,33.52,29
An Khê,7,11/01/2021,Ba,428.61,32.95,29
An Khê,8,11/01/2021,Ba,428.61,31.76,8
An Khê,9,11/01/2021,Ba,428.62,30.61,8
An Khê,10,11/01/2021,Ba,428.65,33.83,8
An Khê,11,11/01/2021,Ba,428.67,30.22,8
An Khê,12,11/01/2021,Ba,428.68,29.63,8
An Khê,13,11/01/2021,Ba,428.69,29.56,8
An Khê,14,11/01/2021,Ba,428.7,29.45,8.7
An Khê,15,11/01/2021,Ba,428.69,30.19,38.8
An Khê,16,11/01/2021,Ba,428.67,32.78,50
An Khê,17,11/01/2021,Ba,428.65,35.63,52.9
An Khê,18,11/01/2021,Ba,428.63,34.18,55.4
An Khê,19,11/01/2021,Ba,428.61,35.53,54.8
An Khê,20,11/01/2021,Ba,428.6,34.57,46.2
An Khê,21,11/01/2021,Ba,428.59,34.82,46
An Khê,22,11/01/2021,Ba,428.58,33.85,46
An Khê,23,11/01/2021,Ba,428.57,34.25,46
An Khê,0,12/01/2021,Ba,428.56,33.42,46
An Khê,1,12/01/2021,Ba,428.58,32.51,9.6
An Khê,2,12/01/2021,Ba,428.61,32.45,4
An Khê,3,12/01/2021,Ba,428.64,32.08,4
An Khê,4,12/01/2021,Ba,428.67,33.14,4
An Khê,5,12/01/2021,Ba,428.7,32.49,4
An Khê,6,12/01/2021,Ba,428.72,33.62,19.6
An Khê,7,12/01/2021,Ba,428.73,33.77,29
An Khê,8,12/01/2021,Ba,428.74,34.63,29
An Khê,9,12/01/2021,Ba,428.77,35.98,11.2
An Khê,10,12/01/2021,Ba,428.8,33.83,8
An Khê,11,12/01/2021,Ba,428.82,30.22,8
An Khê,12,12/01/2021,Ba,428.84,30.17,8
An Khê,13,12/01/2021,Ba,428.86,30.25,8
An Khê,14,12/01/2021,Ba,428.88,29.86,8
An Khê,15,12/01/2021,Ba,428.87,29.95,19.2
An Khê,16,12/01/2021,Ba,428.86,31.24,39.9
An Khê,17,12/01/2021,Ba,428.84,25.43,42.7
An Khê,18,12/01/2021,Ba,428.82,9.83,30.1
An Khê,19,12/01/2021,Ba,428.79,6.17,31
An Khê,20,12/01/2021,Ba,428.76,5.48,25
An Khê,21,12/01/2021,Ba,428.72,6.32,41.5
An Khê,22,12/01/2021,Ba,428.7,31.78,46
An Khê,23,12/01/2021,Ba,428.68,34.69,46
An Khê,0,13/01/2021,Ba,428.66,34.52,46
An Khê,1,13/01/2021,Ba,428.66,34.49,36.6
An Khê,2,13/01/2021,Ba,428.69,34.47,6.5
An Khê,3,13/01/2021,Ba,428.7,12.61,4
An Khê,4,13/01/2021,Ba,428.71,7.52,4
An Khê,5,13/01/2021,Ba,428.72,8.23,4
An Khê,6,13/01/2021,Ba,428.72,29,29
An Khê,7,13/01/2021,Ba,428.73,37.61,29
An Khê,8,13/01/2021,Ba,428.73,31.45,29
An Khê,9,13/01/2021,Ba,428.73,31.38,29
An Khê,10,13/01/2021,Ba,428.76,30.77,12.6
An Khê,11,13/01/2021,Ba,428.79,33.83,8
An Khê,12,13/01/2021,Ba,428.81,30.24,8
An Khê,13,13/01/2021,Ba,428.83,30.28,8
An Khê,14,13/01/2021,Ba,428.85,30.35,8
An Khê,15,13/01/2021,Ba,428.87,30.32,8
An Khê,16,13/01/2021,Ba,428.86,30.19,38.8
An Khê,17,13/01/2021,Ba,428.82,18.26,52.5
An Khê,18,13/01/2021,Ba,428.78,9.71,54.2
An Khê,19,13/01/2021,Ba,428.74,8.56,55.7
An Khê,20,13/01/2021,Ba,428.7,8.42,46.3
An Khê,21,13/01/2021,Ba,428.66,8.37,46
An Khê,22,13/01/2021,Ba,428.62,11.56,46
An Khê,23,13/01/2021,Ba,428.61,37.39,46
An Khê,0,14/01/2021,Ba,428.6,37.39,46
An Khê,1,14/01/2021,Ba,428.61,35.79,20.5
An Khê,2,14/01/2021,Ba,428.64,35.42,4
An Khê,3,14/01/2021,Ba,428.67,34.67,4
An Khê,4,14/01/2021,Ba,428.7,34.59,4
An Khê,5,14/01/2021,Ba,428.72,27.52,10.3
An Khê,6,14/01/2021,Ba,428.71,20.39,29
An Khê,7,14/01/2021,Ba,428.69,17.78,29
An Khê,8,14/01/2021,Ba,428.67,16.95,29
An Khê,9,14/01/2021,Ba,428.67,18.85,18.9
An Khê,10,14/01/2021,Ba,428.68,16.67,8
An Khê,11,14/01/2021,Ba,428.69,16.61,8
An Khê,12,14/01/2021,Ba,428.7,16.68,8
An Khê,13,14/01/2021,Ba,428.71,16.74,8
An Khê,14,14/01/2021,Ba,428.72,16.7,8
An Khê,15,14/01/2021,Ba,428.73,16.61,8
An Khê,16,14/01/2021,Ba,428.71,16.33,33.6
An Khê,17,14/01/2021,Ba,428.67,9.56,47
An Khê,18,14/01/2021,Ba,428.64,7.17,53
An Khê,19,14/01/2021,Ba,428.61,7.34,53
An Khê,20,14/01/2021,Ba,428.58,7.86,46.4
An Khê,21,14/01/2021,Ba,428.55,7.52,46
An Khê,22,14/01/2021,Ba,428.52,7.89,46
An Khê,23,14/01/2021,Ba,428.49,7.64,46
An Khê,0,15/01/2021,Ba,428.47,21.47,46
An Khê,1,15/01/2021,Ba,428.47,23.78,19.8
An Khê,2,15/01/2021,Ba,428.5,32.43,4
An Khê,3,15/01/2021,Ba,428.53,32.67,4
An Khê,4,15/01/2021,Ba,428.56,33.54,4
An Khê,5,15/01/2021,Ba,428.59,33.27,4
An Khê,6,15/01/2021,Ba,428.58,32.94,40.6
An Khê,7,15/01/2021,Ba,428.56,32.1,49.3
An Khê,8,15/01/2021,Ba,428.55,30.61,14.3
An Khê,9,15/01/2021,Ba,428.55,29.37,8
An Khê,10,15/01/2021,Ba,428.56,28.52,8
An Khê,11,15/01/2021,Ba,428.56,28.46,8
An Khê,12,15/01/2021,Ba,428.57,28.41,8
An Khê,13,15/01/2021,Ba,428.58,28.35,8
An Khê,14,15/01/2021,Ba,428.59,28.39,8
An Khê,15,15/01/2021,Ba,428.6,16.61,8
An Khê,16,15/01/2021,Ba,428.58,16.88,31.1
An Khê,17,15/01/2021,Ba,428.55,7.87,52.7
An Khê,18,15/01/2021,Ba,428.52,7.63,54.4
An Khê,19,15/01/2021,Ba,428.49,7.47,56
An Khê,20,15/01/2021,Ba,428.45,8.96,48.4
An Khê,21,15/01/2021,Ba,428.41,11.56,46
An Khê,22,15/01/2021,Ba,428.39,21.78,46
An Khê,23,15/01/2021,Ba,428.38,37.39,46
An Khê,0,16/01/2021,Ba,428.37,37.39,46
An Khê,1,16/01/2021,Ba,428.39,35.02,20.8
An Khê,2,16/01/2021,Ba,428.42,33.83,4
An Khê,3,16/01/2021,Ba,428.45,30.74,4
An Khê,4,16/01/2021,Ba,428.48,30.83,4
An Khê,5,16/01/2021,Ba,428.51,30.85,4
An Khê,6,16/01/2021,Ba,428.49,30.68,47.9
An Khê,7,16/01/2021,Ba,428.47,32.78,50
An Khê,8,16/01/2021,Ba,428.48,31.52,17.8
An Khê,9,16/01/2021,Ba,428.5,31.05,8
An Khê,10,16/01/2021,Ba,428.52,31.12,8
An Khê,11,16/01/2021,Ba,428.54,31.56,8
An Khê,12,16/01/2021,Ba,428.56,31.74,8
An Khê,13,16/01/2021,Ba,428.58,31.15,8
An Khê,14,16/01/2021,Ba,428.6,30.92,8
An Khê,15,16/01/2021,Ba,428.63,31.14,8
An Khê,16,16/01/2021,Ba,428.63,31.22,28.7
An Khê,17,16/01/2021,Ba,428.59,14.06,52.8
An Khê,18,16/01/2021,Ba,428.53,4.21,54.4
An Khê,19,16/01/2021,Ba,428.47,4.33,55.5
An Khê,20,16/01/2021,Ba,428.43,6.11,46
An Khê,21,16/01/2021,Ba,428.39,13.41,47.3
An Khê,22,16/01/2021,Ba,428.38,38.89,47.5
An Khê,23,16/01/2021,Ba,428.37,37.39,46
An Khê,0,17/01/2021,Ba,428.36,37.38,46
