hochua,gio,ngay,LVS,muc_nuoc,luu_luong_den_ho,luu_luong_xa
Ka Nak,2,30/04/2020,Ba,493.12,1.47,0
Ka Nak,3,30/04/2020,Ba,493.12,1.52,0
Ka Nak,4,30/04/2020,Ba,493.13,1.55,0
Ka Nak,5,30/04/2020,Ba,493.13,1.58,0
Ka Nak,6,30/04/2020,Ba,493.13,1.6,0
Ka Nak,7,30/04/2020,Ba,493.13,1.6,0
Ka Nak,8,30/04/2020,Ba,493.13,1.57,0
Ka Nak,9,30/04/2020,Ba,493.13,1.55,0
Ka Nak,10,30/04/2020,Ba,493.13,1.52,0
Ka Nak,11,30/04/2020,Ba,493.13,1.5,0
Ka Nak,12,30/04/2020,Ba,493.13,1.48,0
Ka Nak,13,30/04/2020,Ba,493.13,1.45,0
Ka Nak,14,30/04/2020,Ba,493.14,1.41,0
Ka Nak,15,30/04/2020,Ba,493.14,1.38,0
Ka Nak,16,30/04/2020,Ba,493.14,1.36,0
Ka Nak,17,30/04/2020,Ba,493.14,1.34,0
Ka Nak,18,30/04/2020,Ba,493.14,1.34,0
Ka Nak,19,30/04/2020,Ba,493.14,1.3,0
Ka Nak,20,30/04/2020,Ba,493.14,1.27,0
Ka Nak,21,30/04/2020,Ba,493.14,1.25,0
Ka Nak,22,30/04/2020,Ba,493.14,1.25,0
Ka Nak,23,30/04/2020,Ba,493.14,1.32,0
Ka Nak,0,01/05/2020,Ba,493.15,1.37,0
Ka Nak,1,01/05/2020,Ba,493.15,1.39,0
Ka Nak,2,01/05/2020,Ba,493.15,1.43,0
Ka Nak,3,01/05/2020,Ba,493.15,1.43,0
Ka Nak,4,01/05/2020,Ba,493.15,1.48,0
Ka Nak,5,01/05/2020,Ba,493.15,1.52,0
Ka Nak,6,01/05/2020,Ba,493.15,1.55,0
Ka Nak,7,01/05/2020,Ba,493.15,1.57,0
Ka Nak,8,01/05/2020,Ba,493.15,1.55,0
Ka Nak,9,01/05/2020,Ba,493.15,1.51,0
Ka Nak,10,01/05/2020,Ba,493.16,1.47,0
Ka Nak,11,01/05/2020,Ba,493.16,1.45,0
Ka Nak,12,01/05/2020,Ba,493.16,1.43,0
Ka Nak,13,01/05/2020,Ba,493.16,1.4,0
Ka Nak,14,01/05/2020,Ba,493.16,1.38,0
Ka Nak,15,01/05/2020,Ba,493.16,1.35,0
Ka Nak,16,01/05/2020,Ba,493.16,1.31,0
Ka Nak,17,01/05/2020,Ba,493.16,1.34,0
Ka Nak,18,01/05/2020,Ba,493.16,1.37,0
Ka Nak,19,01/05/2020,Ba,493.16,1.4,0
Ka Nak,20,01/05/2020,Ba,493.17,1.46,0
Ka Nak,21,01/05/2020,Ba,493.17,1.49,0
Ka Nak,22,01/05/2020,Ba,493.17,1.49,0
Ka Nak,23,01/05/2020,Ba,493.17,1.58,0
Ka Nak,0,02/05/2020,Ba,493.17,1.61,0
Ka Nak,1,02/05/2020,Ba,493.17,1.61,0
Ka Nak,2,02/05/2020,Ba,493.17,1.65,0
Ka Nak,3,02/05/2020,Ba,493.17,1.69,0
Ka Nak,4,02/05/2020,Ba,493.17,1.73,0
Ka Nak,5,02/05/2020,Ba,493.17,1.75,0
Ka Nak,6,02/05/2020,Ba,493.18,1.78,0
Ka Nak,7,02/05/2020,Ba,493.18,1.78,0
Ka Nak,8,02/05/2020,Ba,493.18,1.63,0
Ka Nak,9,02/05/2020,Ba,493.18,1.62,0
Ka Nak,10,02/05/2020,Ba,493.18,1.78,0
Ka Nak,11,02/05/2020,Ba,493.18,1.81,0
Ka Nak,12,02/05/2020,Ba,493.18,1.8,0
Ka Nak,13,02/05/2020,Ba,493.18,1.75,0
Ka Nak,14,02/05/2020,Ba,493.18,1.71,0
Ka Nak,15,02/05/2020,Ba,493.18,1.58,0
Ka Nak,16,02/05/2020,Ba,493.19,1.57,0
Ka Nak,17,02/05/2020,Ba,493.19,1.52,0
Ka Nak,18,02/05/2020,Ba,493.19,1.48,0
Ka Nak,19,02/05/2020,Ba,493.19,1.45,0
Ka Nak,20,02/05/2020,Ba,493.19,1.42,0
Ka Nak,21,02/05/2020,Ba,493.19,1.39,0
Ka Nak,22,02/05/2020,Ba,493.19,1.36,0
Ka Nak,23,02/05/2020,Ba,493.19,1.32,0
Ka Nak,0,03/05/2020,Ba,493.19,1.28,0
Ka Nak,1,03/05/2020,Ba,493.19,1.24,0
Ka Nak,2,03/05/2020,Ba,493.2,1.2,0
Ka Nak,3,03/05/2020,Ba,493.2,1.16,0
Ka Nak,4,03/05/2020,Ba,493.2,1.12,0
Ka Nak,5,03/05/2020,Ba,493.2,1.08,0
Ka Nak,6,03/05/2020,Ba,493.2,1.04,0
Ka Nak,7,03/05/2020,Ba,493.2,1.13,0
Ka Nak,8,03/05/2020,Ba,493.2,1.15,0
Ka Nak,9,03/05/2020,Ba,493.2,1.21,0
Ka Nak,10,03/05/2020,Ba,493.2,1.23,0
Ka Nak,11,03/05/2020,Ba,493.2,1.27,0
Ka Nak,12,03/05/2020,Ba,493.21,1.35,0
Ka Nak,13,03/05/2020,Ba,493.21,1.38,0
Ka Nak,14,03/05/2020,Ba,493.21,1.42,0
Ka Nak,15,03/05/2020,Ba,493.21,1.45,0
Ka Nak,16,03/05/2020,Ba,493.21,1.45,0
Ka Nak,17,03/05/2020,Ba,493.21,1.47,0
Ka Nak,18,03/05/2020,Ba,493.21,1.58,0
Ka Nak,19,03/05/2020,Ba,493.21,1.72,0
Ka Nak,20,03/05/2020,Ba,493.21,1.86,0
Ka Nak,21,03/05/2020,Ba,493.21,1.82,0
Ka Nak,22,03/05/2020,Ba,493.22,1.78,0
Ka Nak,23,03/05/2020,Ba,493.22,1.74,0
Ka Nak,0,04/05/2020,Ba,493.22,1.69,0
Ka Nak,1,04/05/2020,Ba,493.22,1.63,0
Ka Nak,2,04/05/2020,Ba,493.22,1.57,0
Ka Nak,3,04/05/2020,Ba,493.22,1.51,0
Ka Nak,4,04/05/2020,Ba,493.22,1.45,0
Ka Nak,5,04/05/2020,Ba,493.22,1.39,0
Ka Nak,6,04/05/2020,Ba,493.22,1.33,0
Ka Nak,7,04/05/2020,Ba,493.22,1.27,0
Ka Nak,8,04/05/2020,Ba,493.23,1.31,0
Ka Nak,9,04/05/2020,Ba,493.23,1.32,0
Ka Nak,10,04/05/2020,Ba,493.23,1.38,0
Ka Nak,11,04/05/2020,Ba,493.23,1.52,0
Ka Nak,12,04/05/2020,Ba,493.23,1.57,0
Ka Nak,13,04/05/2020,Ba,493.23,1.64,0
Ka Nak,14,04/05/2020,Ba,493.23,1.59,0
Ka Nak,15,04/05/2020,Ba,493.23,1.48,0
Ka Nak,16,04/05/2020,Ba,493.23,1.48,0
Ka Nak,17,04/05/2020,Ba,493.23,1.42,0
Ka Nak,18,04/05/2020,Ba,493.24,1.27,0
Ka Nak,19,04/05/2020,Ba,493.24,1.23,0
Ka Nak,20,04/05/2020,Ba,493.24,1.19,0
Ka Nak,21,04/05/2020,Ba,493.24,1.25,0
Ka Nak,22,04/05/2020,Ba,493.24,1.31,0
Ka Nak,23,04/05/2020,Ba,493.24,1.37,0
Ka Nak,0,05/05/2020,Ba,493.24,1.43,0
Ka Nak,1,05/05/2020,Ba,493.24,1.47,0
Ka Nak,2,05/05/2020,Ba,493.24,1.51,0
Ka Nak,3,05/05/2020,Ba,493.24,1.55,0
Ka Nak,4,05/05/2020,Ba,493.25,1.59,0
Ka Nak,5,05/05/2020,Ba,493.25,1.53,0
Ka Nak,6,05/05/2020,Ba,493.25,1.48,0
Ka Nak,7,05/05/2020,Ba,493.25,1.42,0
Ka Nak,8,05/05/2020,Ba,493.25,1.42,0
Ka Nak,9,05/05/2020,Ba,493.25,1.44,0
Ka Nak,10,05/05/2020,Ba,493.25,1.49,0
Ka Nak,11,05/05/2020,Ba,493.25,1.52,0
Ka Nak,12,05/05/2020,Ba,493.25,1.52,0
Ka Nak,13,05/05/2020,Ba,493.25,1.56,0
Ka Nak,14,05/05/2020,Ba,493.26,1.61,0
Ka Nak,15,05/05/2020,Ba,493.26,1.64,0
Ka Nak,16,05/05/2020,Ba,493.26,1.68,0
Ka Nak,17,05/05/2020,Ba,493.26,1.64,0
Ka Nak,18,05/05/2020,Ba,493.26,1.64,0
Ka Nak,19,05/05/2020,Ba,493.26,1.59,0
Ka Nak,20,05/05/2020,Ba,493.26,1.51,0
Ka Nak,21,05/05/2020,Ba,493.26,1.46,0
Ka Nak,22,05/05/2020,Ba,493.26,1.39,0
Ka Nak,23,05/05/2020,Ba,493.26,1.38,0
Ka Nak,0,06/05/2020,Ba,493.27,1.42,0
Ka Nak,1,06/05/2020,Ba,493.27,1.45,0
Ka Nak,2,06/05/2020,Ba,493.27,1.52,0
Ka Nak,3,06/05/2020,Ba,493.27,1.67,0
Ka Nak,4,06/05/2020,Ba,493.27,1.69,0
Ka Nak,5,06/05/2020,Ba,493.27,1.71,0
Ka Nak,6,06/05/2020,Ba,493.27,1.68,7.6
Ka Nak,7,06/05/2020,Ba,493.26,1.47,16.2
Ka Nak,8,06/05/2020,Ba,493.25,1.42,16.2
Ka Nak,9,06/05/2020,Ba,493.24,1.45,16.2
Ka Nak,10,06/05/2020,Ba,493.23,1.39,16.2
Ka Nak,11,06/05/2020,Ba,493.22,1.36,16.2
Ka Nak,12,06/05/2020,Ba,493.21,1.34,16.2
Ka Nak,13,06/05/2020,Ba,493.2,1.34,16.2
Ka Nak,14,06/05/2020,Ba,493.19,1.29,16.2
Ka Nak,15,06/05/2020,Ba,493.19,1.27,16.2
Ka Nak,16,06/05/2020,Ba,493.18,1.23,16.2
Ka Nak,17,06/05/2020,Ba,493.17,1.37,16.2
Ka Nak,18,06/05/2020,Ba,493.16,1.42,16.2
Ka Nak,19,06/05/2020,Ba,493.15,1.48,16.2
Ka Nak,20,06/05/2020,Ba,493.14,1.47,16.2
Ka Nak,21,06/05/2020,Ba,493.13,1.41,16.2
Ka Nak,22,06/05/2020,Ba,493.12,1.37,16.2
Ka Nak,23,06/05/2020,Ba,493.11,1.28,16.2
Ka Nak,0,07/05/2020,Ba,493.1,1.24,16.2
Ka Nak,1,07/05/2020,Ba,493.1,1.21,16.2
Ka Nak,2,07/05/2020,Ba,493.09,1.09,16.2
Ka Nak,3,07/05/2020,Ba,493.08,1.05,16.2
Ka Nak,4,07/05/2020,Ba,493.07,1.04,16.2
Ka Nak,5,07/05/2020,Ba,493.06,1.12,16.2
Ka Nak,6,07/05/2020,Ba,493.05,1.17,16.2
Ka Nak,7,07/05/2020,Ba,493.04,1.25,16.2
Ka Nak,8,07/05/2020,Ba,493.03,1.25,16.2
Ka Nak,9,07/05/2020,Ba,493.02,1.28,16.2
Ka Nak,10,07/05/2020,Ba,493.01,1.32,16.2
Ka Nak,11,07/05/2020,Ba,493.01,1.37,16.2
Ka Nak,12,07/05/2020,Ba,493,1.39,16.2
Ka Nak,13,07/05/2020,Ba,492.99,1.41,16.2
Ka Nak,14,07/05/2020,Ba,492.98,1.44,16.2
Ka Nak,15,07/05/2020,Ba,492.97,1.44,16.2
Ka Nak,16,07/05/2020,Ba,492.96,1.51,16.2
Ka Nak,17,07/05/2020,Ba,492.95,1.55,16.2
Ka Nak,18,07/05/2020,Ba,492.94,1.57,16.2
Ka Nak,19,07/05/2020,Ba,492.93,1.57,16.2
Ka Nak,20,07/05/2020,Ba,492.92,1.48,16.2
Ka Nak,21,07/05/2020,Ba,492.91,1.42,16.2
Ka Nak,22,07/05/2020,Ba,492.9,1.34,16.2
Ka Nak,23,07/05/2020,Ba,492.89,1.27,16.2
Ka Nak,0,08/05/2020,Ba,492.89,1.21,1.9
Ka Nak,1,08/05/2020,Ba,492.89,1.17,0
Ka Nak,2,08/05/2020,Ba,492.89,1.18,0
Ka Nak,3,08/05/2020,Ba,492.89,1.25,0
Ka Nak,4,08/05/2020,Ba,492.89,1.32,0
Ka Nak,5,08/05/2020,Ba,492.9,1.35,0
Ka Nak,6,08/05/2020,Ba,492.9,1.51,0
Ka Nak,7,08/05/2020,Ba,492.9,1.57,0
Ka Nak,8,08/05/2020,Ba,492.9,1.63,0
Ka Nak,9,08/05/2020,Ba,492.9,1.59,0
Ka Nak,10,08/05/2020,Ba,492.9,1.54,0
Ka Nak,11,08/05/2020,Ba,492.9,1.55,0
Ka Nak,12,08/05/2020,Ba,492.9,1.51,0
Ka Nak,13,08/05/2020,Ba,492.9,1.47,0
Ka Nak,14,08/05/2020,Ba,492.9,1.43,0
Ka Nak,15,08/05/2020,Ba,492.91,1.4,0
Ka Nak,16,08/05/2020,Ba,492.91,1.37,0
Ka Nak,17,08/05/2020,Ba,492.91,1.35,0
Ka Nak,18,08/05/2020,Ba,492.91,1.33,0
Ka Nak,19,08/05/2020,Ba,492.91,1.3,0
Ka Nak,20,08/05/2020,Ba,492.91,1.28,0
Ka Nak,21,08/05/2020,Ba,492.91,1.26,0
Ka Nak,22,08/05/2020,Ba,492.91,1.29,0
Ka Nak,23,08/05/2020,Ba,492.91,1.34,0
Ka Nak,0,09/05/2020,Ba,492.91,1.37,0
Ka Nak,1,09/05/2020,Ba,492.92,1.37,0
Ka Nak,2,09/05/2020,Ba,492.92,1.4,0
Ka Nak,3,09/05/2020,Ba,492.92,1.41,0
Ka Nak,4,09/05/2020,Ba,492.92,1.43,0
Ka Nak,5,09/05/2020,Ba,492.92,1.43,0
Ka Nak,6,09/05/2020,Ba,492.92,1.45,0
Ka Nak,7,09/05/2020,Ba,492.92,1.47,0
Ka Nak,8,09/05/2020,Ba,492.92,1.44,0
Ka Nak,9,09/05/2020,Ba,492.92,1.41,0
Ka Nak,10,09/05/2020,Ba,492.92,1.38,0
Ka Nak,11,09/05/2020,Ba,492.93,1.35,0
Ka Nak,12,09/05/2020,Ba,492.93,1.32,0
Ka Nak,13,09/05/2020,Ba,492.93,1.29,0
Ka Nak,14,09/05/2020,Ba,492.93,1.26,0
Ka Nak,15,09/05/2020,Ba,492.93,1.23,0
Ka Nak,16,09/05/2020,Ba,492.93,1.2,0
Ka Nak,17,09/05/2020,Ba,492.93,1.17,0
Ka Nak,18,09/05/2020,Ba,492.93,1.14,0
Ka Nak,19,09/05/2020,Ba,492.93,1.11,0
Ka Nak,20,09/05/2020,Ba,492.93,1.15,0
Ka Nak,21,09/05/2020,Ba,492.94,1.17,0
Ka Nak,22,09/05/2020,Ba,492.94,1.19,0
Ka Nak,23,09/05/2020,Ba,492.94,1.22,0
Ka Nak,0,10/05/2020,Ba,492.94,1.15,0
Ka Nak,1,10/05/2020,Ba,492.94,1.2,0
Ka Nak,2,10/05/2020,Ba,492.94,1.23,0
Ka Nak,3,10/05/2020,Ba,492.94,1.25,0
Ka Nak,4,10/05/2020,Ba,492.94,1.27,0
Ka Nak,5,10/05/2020,Ba,492.94,1.27,0
Ka Nak,6,10/05/2020,Ba,492.94,1.3,0
Ka Nak,7,10/05/2020,Ba,492.94,1.34,0
Ka Nak,8,10/05/2020,Ba,492.95,1.39,0
Ka Nak,9,10/05/2020,Ba,492.95,1.44,0
Ka Nak,10,10/05/2020,Ba,492.95,1.37,0
Ka Nak,11,10/05/2020,Ba,492.95,1.31,0
Ka Nak,12,10/05/2020,Ba,492.95,1.26,0
Ka Nak,13,10/05/2020,Ba,492.95,1.21,0
Ka Nak,14,10/05/2020,Ba,492.95,1.18,0
Ka Nak,15,10/05/2020,Ba,492.95,1.15,0
Ka Nak,16,10/05/2020,Ba,492.95,1.12,0
Ka Nak,17,10/05/2020,Ba,492.95,1.09,0
Ka Nak,18,10/05/2020,Ba,492.95,1.06,0
Ka Nak,19,10/05/2020,Ba,492.96,1.13,0
Ka Nak,20,10/05/2020,Ba,492.96,1.16,7.7
Ka Nak,21,10/05/2020,Ba,492.96,1.19,0
Ka Nak,22,10/05/2020,Ba,492.96,1.2,0
Ka Nak,23,10/05/2020,Ba,492.96,1.23,0
Ka Nak,0,11/05/2020,Ba,492.96,1.25,0
Ka Nak,1,11/05/2020,Ba,492.96,1.25,0
Ka Nak,2,11/05/2020,Ba,492.96,1.27,0
Ka Nak,3,11/05/2020,Ba,492.96,1.31,0
Ka Nak,4,11/05/2020,Ba,492.96,1.34,0
Ka Nak,5,11/05/2020,Ba,492.97,1.37,0
Ka Nak,6,11/05/2020,Ba,492.97,1.39,0
Ka Nak,7,11/05/2020,Ba,492.97,1.41,0
Ka Nak,8,11/05/2020,Ba,492.97,1.45,0
Ka Nak,9,11/05/2020,Ba,492.97,1.46,0
Ka Nak,10,11/05/2020,Ba,492.97,1.48,0
Ka Nak,11,11/05/2020,Ba,492.97,1.51,0
Ka Nak,12,11/05/2020,Ba,492.97,1.49,0
Ka Nak,13,11/05/2020,Ba,492.97,1.53,0
Ka Nak,14,11/05/2020,Ba,492.97,1.55,0
Ka Nak,15,11/05/2020,Ba,492.97,1.59,0
Ka Nak,16,11/05/2020,Ba,492.98,1.57,0
Ka Nak,17,11/05/2020,Ba,492.98,1.54,0
Ka Nak,18,11/05/2020,Ba,492.98,1.52,0
Ka Nak,19,11/05/2020,Ba,492.98,1.54,0
Ka Nak,20,11/05/2020,Ba,492.98,1.49,0
Ka Nak,21,11/05/2020,Ba,492.98,1.46,0
Ka Nak,22,11/05/2020,Ba,492.98,1.44,0
Ka Nak,23,11/05/2020,Ba,492.98,1.38,0
Ka Nak,0,12/05/2020,Ba,492.98,1.38,0
Ka Nak,1,12/05/2020,Ba,492.98,1.34,0
Ka Nak,2,12/05/2020,Ba,492.99,1.31,0
Ka Nak,3,12/05/2020,Ba,492.99,1.29,0
Ka Nak,4,12/05/2020,Ba,492.99,1.29,0
Ka Nak,5,12/05/2020,Ba,492.99,1.27,0
Ka Nak,6,12/05/2020,Ba,492.99,1.24,0
Ka Nak,7,12/05/2020,Ba,492.99,1.22,0
Ka Nak,8,12/05/2020,Ba,492.99,1.24,0
Ka Nak,9,12/05/2020,Ba,492.99,1.23,0
Ka Nak,10,12/05/2020,Ba,492.99,1.21,0
Ka Nak,11,12/05/2020,Ba,492.99,1.21,0
Ka Nak,12,12/05/2020,Ba,493,1.25,0
Ka Nak,13,12/05/2020,Ba,493,1.26,0
Ka Nak,14,12/05/2020,Ba,493,1.28,0
Ka Nak,15,12/05/2020,Ba,493,1.29,0
Ka Nak,16,12/05/2020,Ba,493,1.31,0
Ka Nak,17,12/05/2020,Ba,493,1.32,0
Ka Nak,18,12/05/2020,Ba,493,1.34,0
Ka Nak,19,12/05/2020,Ba,493,1.36,0
Ka Nak,20,12/05/2020,Ba,493,1.41,0
Ka Nak,21,12/05/2020,Ba,493,1.41,0
Ka Nak,22,12/05/2020,Ba,493.01,1.45,0
Ka Nak,23,12/05/2020,Ba,493.01,1.48,0
Ka Nak,0,13/05/2020,Ba,493.01,1.52,0
Ka Nak,1,13/05/2020,Ba,493.01,1.52,0
Ka Nak,2,13/05/2020,Ba,493.01,1.55,0
Ka Nak,3,13/05/2020,Ba,493.01,1.58,0
Ka Nak,4,13/05/2020,Ba,493.01,1.49,0
Ka Nak,5,13/05/2020,Ba,493.01,1.47,0
Ka Nak,6,13/05/2020,Ba,493.01,1.42,0
Ka Nak,7,13/05/2020,Ba,493.01,1.42,0
Ka Nak,8,13/05/2020,Ba,493.01,1.45,4.7
Ka Nak,9,13/05/2020,Ba,493,1.02,16.5
Ka Nak,10,13/05/2020,Ba,492.99,1.05,16.5
Ka Nak,11,13/05/2020,Ba,492.98,1.07,16.5
Ka Nak,12,13/05/2020,Ba,492.97,1.04,16.5
Ka Nak,13,13/05/2020,Ba,492.96,1.02,16.5
Ka Nak,14,13/05/2020,Ba,492.95,104,16.5
Ka Nak,15,13/05/2020,Ba,492.94,1.01,16.5
Ka Nak,16,13/05/2020,Ba,492.93,0.98,16.5
Ka Nak,17,13/05/2020,Ba,492.92,0.9,16.5
Ka Nak,18,13/05/2020,Ba,492.91,0.85,16.5
Ka Nak,19,13/05/2020,Ba,492.9,0.81,16.5
Ka Nak,20,13/05/2020,Ba,492.88,0.97,16.5
Ka Nak,21,13/05/2020,Ba,492.87,1,16.5
Ka Nak,22,13/05/2020,Ba,492.86,1.09,16.5
Ka Nak,23,13/05/2020,Ba,492.84,1.13,16.5
Ka Nak,0,14/05/2020,Ba,492.83,1.13,16.5
Ka Nak,1,14/05/2020,Ba,492.81,1.15,16.5
Ka Nak,2,14/05/2020,Ba,492.8,1.16,16.5
Ka Nak,3,14/05/2020,Ba,492.79,1.21,16.5
Ka Nak,4,14/05/2020,Ba,492.77,1.24,16.5
Ka Nak,5,14/05/2020,Ba,492.76,1.26,16.5
Ka Nak,6,14/05/2020,Ba,492.74,1.26,16.5
Ka Nak,7,14/05/2020,Ba,492.73,1.29,16.5
Ka Nak,8,14/05/2020,Ba,492.72,1.25,16.5
Ka Nak,9,14/05/2020,Ba,492.7,1.18,16.5
Ka Nak,10,14/05/2020,Ba,492.69,1.15,16.5
Ka Nak,11,14/05/2020,Ba,492.68,1.09,16.5
Ka Nak,12,14/05/2020,Ba,492.66,1.08,16.5
Ka Nak,13,14/05/2020,Ba,492.65,1.02,16.5
Ka Nak,14,14/05/2020,Ba,492.64,0.98,16.5
Ka Nak,15,14/05/2020,Ba,492.63,0.96,16.5
Ka Nak,16,14/05/2020,Ba,492.62,0.92,16.5
Ka Nak,17,14/05/2020,Ba,492.61,0.87,16.5
Ka Nak,18,14/05/2020,Ba,492.59,0.84,16.5
Ka Nak,19,14/05/2020,Ba,492.58,0.89,16.5
Ka Nak,20,14/05/2020,Ba,492.57,0.95,16.5
Ka Nak,21,14/05/2020,Ba,492.56,0.98,16.5
Ka Nak,22,14/05/2020,Ba,492.54,1.02,16.5
Ka Nak,23,14/05/2020,Ba,492.53,1.02,16.5
Ka Nak,0,15/05/2020,Ba,492.52,1.06,16.5
Ka Nak,1,15/05/2020,Ba,492.51,1.09,16.5
Ka Nak,2,15/05/2020,Ba,492.5,1.12,16.5
Ka Nak,3,15/05/2020,Ba,492.48,1.15,16.5
Ka Nak,4,15/05/2020,Ba,492.47,1.15,16.5
Ka Nak,5,15/05/2020,Ba,492.46,1.17,16.5
Ka Nak,6,15/05/2020,Ba,492.45,1.1,16.5
Ka Nak,7,15/05/2020,Ba,492.44,1.08,16.5
Ka Nak,8,15/05/2020,Ba,492.42,1.07,16.5
Ka Nak,9,15/05/2020,Ba,492.41,1.03,16.5
Ka Nak,10,15/05/2020,Ba,492.4,1.01,16.5
Ka Nak,11,15/05/2020,Ba,492.39,0.97,16.5
Ka Nak,12,15/05/2020,Ba,492.38,0.92,16.5
Ka Nak,13,15/05/2020,Ba,492.36,0.91,16.5
Ka Nak,14,15/05/2020,Ba,492.35,0.89,16.5
Ka Nak,15,15/05/2020,Ba,492.34,0.98,16.5
Ka Nak,16,15/05/2020,Ba,492.33,1.05,16.5
Ka Nak,17,15/05/2020,Ba,492.32,1.08,16.5
Ka Nak,18,15/05/2020,Ba,492.3,1.12,16.5
Ka Nak,19,15/05/2020,Ba,492.29,1.13,16.5
Ka Nak,20,15/05/2020,Ba,492.28,1.17,16.5
Ka Nak,21,15/05/2020,Ba,492.27,1.19,16.5
Ka Nak,22,15/05/2020,Ba,492.26,1.23,16.5
Ka Nak,23,15/05/2020,Ba,492.24,1.25,16.5
Ka Nak,0,16/05/2020,Ba,492.23,1.25,16.5
Ka Nak,1,16/05/2020,Ba,492.22,1.29,11.8
Ka Nak,2,16/05/2020,Ba,492.22,1.32,1.9
Ka Nak,3,16/05/2020,Ba,492.22,1.34,0
Ka Nak,4,16/05/2020,Ba,492.22,1.37,0
Ka Nak,5,16/05/2020,Ba,492.23,1.37,0
Ka Nak,6,16/05/2020,Ba,492.23,1.4,0
Ka Nak,7,16/05/2020,Ba,492.23,1.42,0
Ka Nak,8,16/05/2020,Ba,492.23,1.51,0
Ka Nak,9,16/05/2020,Ba,492.23,1.53,0
Ka Nak,10,16/05/2020,Ba,492.23,1.59,0
Ka Nak,11,16/05/2020,Ba,492.23,1.57,0
Ka Nak,12,16/05/2020,Ba,492.23,1.48,0
Ka Nak,13,16/05/2020,Ba,492.23,1.35,0
Ka Nak,14,16/05/2020,Ba,492.23,1.32,0
Ka Nak,15,16/05/2020,Ba,492.24,1.29,0
Ka Nak,16,16/05/2020,Ba,492.24,1.23,0
Ka Nak,17,16/05/2020,Ba,492.24,1.21,0
Ka Nak,18,16/05/2020,Ba,492.24,1.15,0
Ka Nak,19,16/05/2020,Ba,492.24,1.12,0
Ka Nak,20,16/05/2020,Ba,492.24,1.12,0
Ka Nak,21,16/05/2020,Ba,492.24,1.16,0
Ka Nak,22,16/05/2020,Ba,492.24,1.22,0
Ka Nak,23,16/05/2020,Ba,492.24,1.25,0
Ka Nak,0,17/05/2020,Ba,492.24,1.27,0
Ka Nak,1,17/05/2020,Ba,492.25,1.3,0
Ka Nak,2,17/05/2020,Ba,492.25,1.34,0
Ka Nak,3,17/05/2020,Ba,492.25,1.35,0
Ka Nak,4,17/05/2020,Ba,492.25,1.39,0
Ka Nak,5,17/05/2020,Ba,492.25,1.39,0
Ka Nak,6,17/05/2020,Ba,492.25,1.42,0
Ka Nak,7,17/05/2020,Ba,492.25,1.43,0
Ka Nak,8,17/05/2020,Ba,492.25,1.46,0
Ka Nak,9,17/05/2020,Ba,492.25,1.49,0
Ka Nak,10,17/05/2020,Ba,492.25,1.51,0
Ka Nak,11,17/05/2020,Ba,492.25,1.51,0
Ka Nak,12,17/05/2020,Ba,492.26,1.48,0
Ka Nak,13,17/05/2020,Ba,492.26,1.45,0
Ka Nak,14,17/05/2020,Ba,492.26,1.4,0
Ka Nak,15,17/05/2020,Ba,492.26,1.39,0
Ka Nak,16,17/05/2020,Ba,492.26,1.39,0
Ka Nak,17,17/05/2020,Ba,492.26,1.36,0
Ka Nak,18,17/05/2020,Ba,492.26,1.34,0
Ka Nak,19,17/05/2020,Ba,492.26,1.32,0
Ka Nak,20,17/05/2020,Ba,492.26,1.3,0
Ka Nak,21,17/05/2020,Ba,492.26,1.28,0
Ka Nak,22,17/05/2020,Ba,492.27,1.26,0
Ka Nak,23,17/05/2020,Ba,492.27,1.24,0
Ka Nak,0,18/05/2020,Ba,492.27,1.22,0
Ka Nak,1,18/05/2020,Ba,492.27,1.2,0
Ka Nak,2,18/05/2020,Ba,492.27,1.18,0
Ka Nak,3,18/05/2020,Ba,492.27,1.16,0
Ka Nak,4,18/05/2020,Ba,492.27,1.13,0
Ka Nak,5,18/05/2020,Ba,492.27,1.13,0
Ka Nak,6,18/05/2020,Ba,492.27,1.17,0
Ka Nak,7,18/05/2020,Ba,492.27,1.21,0
Ka Nak,8,18/05/2020,Ba,492.28,1.29,0
Ka Nak,9,18/05/2020,Ba,492.28,1.33,0
Ka Nak,10,18/05/2020,Ba,492.28,1.38,0
Ka Nak,11,18/05/2020,Ba,492.28,1.45,0
Ka Nak,12,18/05/2020,Ba,492.28,1.48,0
Ka Nak,13,18/05/2020,Ba,492.28,1.48,0
Ka Nak,14,18/05/2020,Ba,492.28,1.54,0
Ka Nak,15,18/05/2020,Ba,492.28,1.59,0
Ka Nak,16,18/05/2020,Ba,492.29,1.63,0
Ka Nak,17,18/05/2020,Ba,492.29,1.63,0
Ka Nak,18,18/05/2020,Ba,492.29,1.68,0
Ka Nak,19,18/05/2020,Ba,492.29,1.72,0
Ka Nak,20,18/05/2020,Ba,492.29,1.7,0
Ka Nak,21,18/05/2020,Ba,492.29,1.73,0
Ka Nak,22,18/05/2020,Ba,492.29,1.75,0
Ka Nak,23,18/05/2020,Ba,492.29,1.72,0
Ka Nak,0,19/05/2020,Ba,492.29,1.72,0
Ka Nak,1,19/05/2020,Ba,492.29,1.7,0
Ka Nak,2,19/05/2020,Ba,492.3,1.68,0
Ka Nak,3,19/05/2020,Ba,492.3,1.65,0
